SCODE,CCODE,COUNTRY,YEAR,ACTOTAL
NEW,920,New Zealand,1965,0
NEW,920,New Zealand,1966,0
NEW,920,New Zealand,1967,0
NEW,920,New Zealand,1968,0
NEW,920,New Zealand,1969,0
NEW,920,New Zealand,1970,0
NEW,920,New Zealand,1971,0
NEW,920,New Zealand,1972,0
NEW,920,New Zealand,1973,0
NEW,920,New Zealand,1974,0
NEW,920,New Zealand,1975,0
NEW,920,New Zealand,1976,0
NEW,920,New Zealand,1977,0
NEW,920,New Zealand,1978,0
NEW,920,New Zealand,1979,0
NEW,920,New Zealand,1980,0
NEW,920,New Zealand,1981,0
NEW,920,New Zealand,1982,0
NEW,920,New Zealand,1983,0
NEW,920,New Zealand,1984,0
NEW,920,New Zealand,1985,0
NEW,920,New Zealand,1986,0
NEW,920,New Zealand,1987,0
NEW,920,New Zealand,1988,0
NEW,920,New Zealand,1989,0
NEW,920,New Zealand,1990,0
NEW,920,New Zealand,1991,0
NEW,920,New Zealand,1992,0
NEW,920,New Zealand,1993,0
NEW,920,New Zealand,1994,0
NEW,920,New Zealand,1995,0
NEW,920,New Zealand,1996,0
NEW,920,New Zealand,1997,0
NEW,920,New Zealand,1998,0
NEW,920,New Zealand,1999,0
NEW,920,New Zealand,2000,0
NEW,920,New Zealand,2001,0
NEW,920,New Zealand,2002,0
NEW,920,New Zealand,2003,0
NEW,920,New Zealand,2004,0
NEW,920,New Zealand,2005,0
NEW,920,New Zealand,2006,0
NEW,920,New Zealand,2007,0
NEW,920,New Zealand,2008,0
NEW,920,New Zealand,2009,0
NEW,920,New Zealand,2010,0
NEW,920,New Zealand,2011,0
NEW,920,New Zealand,2012,0
NIC,93,Nicaragua,1946,0
NIC,93,Nicaragua,1947,0
NIC,93,Nicaragua,1948,0
NIC,93,Nicaragua,1949,0
NIC,93,Nicaragua,1950,0
NIC,93,Nicaragua,1951,0
NIC,93,Nicaragua,1952,0
NIC,93,Nicaragua,1953,0
NIC,93,Nicaragua,1954,0
NIC,93,Nicaragua,1955,0
NIC,93,Nicaragua,1956,0
NIC,93,Nicaragua,1957,1
NIC,93,Nicaragua,1958,0
NIC,93,Nicaragua,1959,0
NIC,93,Nicaragua,1960,0
NIC,93,Nicaragua,1961,0
NIC,93,Nicaragua,1962,0
NIC,93,Nicaragua,1963,0
NIC,93,Nicaragua,1964,0
NIC,93,Nicaragua,1965,0
NIC,93,Nicaragua,1966,0
NIC,93,Nicaragua,1967,0
NIC,93,Nicaragua,1968,0
NIC,93,Nicaragua,1969,0
NIC,93,Nicaragua,1970,0
NIC,93,Nicaragua,1971,0
NIC,93,Nicaragua,1972,0
NIC,93,Nicaragua,1973,0
NIC,93,Nicaragua,1974,0
NIC,93,Nicaragua,1975,0
NIC,93,Nicaragua,1976,0
NIC,93,Nicaragua,1977,0
NIC,93,Nicaragua,1978,3
NIC,93,Nicaragua,1979,3
NIC,93,Nicaragua,1980,0
NIC,93,Nicaragua,1981,4
NIC,93,Nicaragua,1982,4
NIC,93,Nicaragua,1983,4
NIC,93,Nicaragua,1984,4
NIC,93,Nicaragua,1985,4
NIC,93,Nicaragua,1986,4
NIC,93,Nicaragua,1987,3
NIC,93,Nicaragua,1988,3
NIC,93,Nicaragua,1989,3
NIC,93,Nicaragua,1990,3
NIC,93,Nicaragua,1991,0
NIC,93,Nicaragua,1992,0
NIC,93,Nicaragua,1993,0
NIC,93,Nicaragua,1994,0
NIC,93,Nicaragua,1995,0
NIC,93,Nicaragua,1996,0
NIC,93,Nicaragua,1997,0
NIC,93,Nicaragua,1998,0
NIC,93,Nicaragua,1999,0
NIC,93,Nicaragua,2000,0
NIC,93,Nicaragua,2001,0
NIC,93,Nicaragua,2002,0
NIC,93,Nicaragua,2003,0
NIC,93,Nicaragua,2004,0
NIC,93,Nicaragua,2005,0
NIC,93,Nicaragua,2006,0
NIC,93,Nicaragua,2007,0
NIC,93,Nicaragua,2008,0
NIC,93,Nicaragua,2009,0
NIC,93,Nicaragua,2010,0
NIC,93,Nicaragua,2011,0
NIC,93,Nicaragua,2012,0
NIG,475,Nigeria,1960,0
NIG,475,Nigeria,1961,0
NIG,475,Nigeria,1962,0
NIG,475,Nigeria,1963,0
NIG,475,Nigeria,1964,0
NIG,475,Nigeria,1965,0
NIG,475,Nigeria,1966,9
NIG,475,Nigeria,1967,6
NIG,475,Nigeria,1968,6
NIG,475,Nigeria,1969,6
NIG,475,Nigeria,1970,6
NIG,475,Nigeria,1971,0
NIG,475,Nigeria,1972,0
NIG,475,Nigeria,1973,0
NIG,475,Nigeria,1974,0
NIG,475,Nigeria,1975,0
NIG,475,Nigeria,1976,0
NIG,475,Nigeria,1977,0
NIG,475,Nigeria,1978,0
NIG,475,Nigeria,1979,0
NIG,475,Nigeria,1980,2
NIG,475,Nigeria,1981,2
NIG,475,Nigeria,1982,2
NIG,475,Nigeria,1983,2
NIG,475,Nigeria,1984,2
NIG,475,Nigeria,1985,2
NIG,475,Nigeria,1986,2
NIG,475,Nigeria,1987,2
NIG,475,Nigeria,1988,2
NIG,475,Nigeria,1989,2
NIG,475,Nigeria,1990,2
NIG,475,Nigeria,1991,2
NIG,475,Nigeria,1992,2
NIG,475,Nigeria,1993,2
NIG,475,Nigeria,1994,0
NIG,475,Nigeria,1995,0
NIG,475,Nigeria,1996,0
NIG,475,Nigeria,1997,1
NIG,475,Nigeria,1998,1
NIG,475,Nigeria,1999,1
NIG,475,Nigeria,2000,1
NIG,475,Nigeria,2001,4
NIG,475,Nigeria,2002,4
NIG,475,Nigeria,2003,4
NIG,475,Nigeria,2004,4
NIG,475,Nigeria,2005,1
NIG,475,Nigeria,2006,1
NIG,475,Nigeria,2007,1
NIG,475,Nigeria,2008,2
NIG,475,Nigeria,2009,4
NIG,475,Nigeria,2010,4
NIG,475,Nigeria,2011,3
NIG,475,Nigeria,2012,3
NIR,436,Niger,1960,0
NIR,436,Niger,1961,0
NIR,436,Niger,1962,0
NIR,436,Niger,1963,0
NIR,436,Niger,1964,0
NIR,436,Niger,1965,0
NIR,436,Niger,1966,0
NIR,436,Niger,1967,0
NIR,436,Niger,1968,0
NIR,436,Niger,1969,0
NIR,436,Niger,1970,0
NIR,436,Niger,1971,0
NIR,436,Niger,1972,0
NIR,436,Niger,1973,0
NIR,436,Niger,1974,0
NIR,436,Niger,1975,0
NIR,436,Niger,1976,0
NIR,436,Niger,1977,0
NIR,436,Niger,1978,0
NIR,436,Niger,1979,0
NIR,436,Niger,1980,0
NIR,436,Niger,1981,0
NIR,436,Niger,1982,0
NIR,436,Niger,1983,0
NIR,436,Niger,1984,0
NIR,436,Niger,1985,0
NIR,436,Niger,1986,0
NIR,436,Niger,1987,0
NIR,436,Niger,1988,0
NIR,436,Niger,1989,0
NIR,436,Niger,1990,1
NIR,436,Niger,1991,1
NIR,436,Niger,1992,1
NIR,436,Niger,1993,1
NIR,436,Niger,1994,1
NIR,436,Niger,1995,1
NIR,436,Niger,1996,1
NIR,436,Niger,1997,1
NIR,436,Niger,1998,0
NIR,436,Niger,1999,0
NIR,436,Niger,2000,0
NIR,436,Niger,2001,0
NIR,436,Niger,2002,0
NIR,436,Niger,2003,0
NIR,436,Niger,2004,0
NIR,436,Niger,2005,0
NIR,436,Niger,2006,0
NIR,436,Niger,2007,0
NIR,436,Niger,2008,0
NIR,436,Niger,2009,0
NIR,436,Niger,2010,0
NIR,436,Niger,2011,0
NIR,436,Niger,2012,0
NOR,385,Norway,1946,0
NOR,385,Norway,1947,0
NOR,385,Norway,1948,0
NOR,385,Norway,1949,0
NOR,385,Norway,1950,0
NOR,385,Norway,1951,0
NOR,385,Norway,1952,0
NOR,385,Norway,1953,0
NOR,385,Norway,1954,0
NOR,385,Norway,1955,0
NOR,385,Norway,1956,0
NOR,385,Norway,1957,0
NOR,385,Norway,1958,0
NOR,385,Norway,1959,0
NOR,385,Norway,1960,0
NOR,385,Norway,1961,0
NOR,385,Norway,1962,0
NOR,385,Norway,1963,0
NOR,385,Norway,1964,0
NOR,385,Norway,1965,0
NOR,385,Norway,1966,0
NOR,385,Norway,1967,0
NOR,385,Norway,1968,0
NOR,385,Norway,1969,0
NOR,385,Norway,1970,0
NOR,385,Norway,1971,0
NOR,385,Norway,1972,0
NOR,385,Norway,1973,0
NOR,385,Norway,1974,0
NOR,385,Norway,1975,0
NOR,385,Norway,1976,0
NOR,385,Norway,1977,0
NOR,385,Norway,1978,0
NOR,385,Norway,1979,0
NOR,385,Norway,1980,0
NOR,385,Norway,1981,0
NOR,385,Norway,1982,0
NOR,385,Norway,1983,0
NOR,385,Norway,1984,0
NOR,385,Norway,1985,0
NOR,385,Norway,1986,0
NOR,385,Norway,1987,0
NOR,385,Norway,1988,0
NOR,385,Norway,1989,0
NOR,385,Norway,1990,0
NOR,385,Norway,1991,0
NOR,385,Norway,1992,0
NOR,385,Norway,1993,0
NOR,385,Norway,1994,0
NOR,385,Norway,1995,0
NOR,385,Norway,1996,0
NOR,385,Norway,1997,0
NOR,385,Norway,1998,0
NOR,385,Norway,1999,0
NOR,385,Norway,2000,0
NOR,385,Norway,2001,0
NOR,385,Norway,2002,0
NOR,385,Norway,2003,0
NOR,385,Norway,2004,0
NOR,385,Norway,2005,0
NOR,385,Norway,2006,0
NOR,385,Norway,2007,0
NOR,385,Norway,2008,0
NOR,385,Norway,2009,0
NOR,385,Norway,2010,0
NOR,385,Norway,2011,0
NOR,385,Norway,2012,0
NTH,210,Netherlands,1946,0
NTH,210,Netherlands,1947,0
NTH,210,Netherlands,1948,0
NTH,210,Netherlands,1949,0
NTH,210,Netherlands,1950,0
NTH,210,Netherlands,1951,0
NTH,210,Netherlands,1952,0
NTH,210,Netherlands,1953,0
NTH,210,Netherlands,1954,0
NTH,210,Netherlands,1955,0
NTH,210,Netherlands,1956,0
NTH,210,Netherlands,1957,0
NTH,210,Netherlands,1958,0
NTH,210,Netherlands,1959,0
NTH,210,Netherlands,1960,0
NTH,210,Netherlands,1961,0
NTH,210,Netherlands,1962,0
NTH,210,Netherlands,1963,0
NTH,210,Netherlands,1964,0
NTH,210,Netherlands,1965,0
NTH,210,Netherlands,1966,0
NTH,210,Netherlands,1967,0
NTH,210,Netherlands,1968,0
NTH,210,Netherlands,1969,0
NTH,210,Netherlands,1970,0
NTH,210,Netherlands,1971,0
NTH,210,Netherlands,1972,0
NTH,210,Netherlands,1973,0
NTH,210,Netherlands,1974,0
NTH,210,Netherlands,1975,0
NTH,210,Netherlands,1976,0
NTH,210,Netherlands,1977,0
NTH,210,Netherlands,1978,0
NTH,210,Netherlands,1979,0
NTH,210,Netherlands,1980,0
NTH,210,Netherlands,1981,0
NTH,210,Netherlands,1982,0
NTH,210,Netherlands,1983,0
NTH,210,Netherlands,1984,0
NTH,210,Netherlands,1985,0
NTH,210,Netherlands,1986,0
NTH,210,Netherlands,1987,0
NTH,210,Netherlands,1988,0
NTH,210,Netherlands,1989,0
NTH,210,Netherlands,1990,0
NTH,210,Netherlands,1991,0
NTH,210,Netherlands,1992,0
NTH,210,Netherlands,1993,0
NTH,210,Netherlands,1994,0
NTH,210,Netherlands,1995,0
NTH,210,Netherlands,1996,0
NTH,210,Netherlands,1997,0
NTH,210,Netherlands,1998,0
NTH,210,Netherlands,1999,0
NTH,210,Netherlands,2000,0
NTH,210,Netherlands,2001,0
NTH,210,Netherlands,2002,0
NTH,210,Netherlands,2003,0
NTH,210,Netherlands,2004,0
NTH,210,Netherlands,2005,0
NTH,210,Netherlands,2006,0
NTH,210,Netherlands,2007,0
NTH,210,Netherlands,2008,0
NTH,210,Netherlands,2009,0
NTH,210,Netherlands,2010,0
NTH,210,Netherlands,2011,0
NTH,210,Netherlands,2012,0
OMA,698,Oman,1951,0
OMA,698,Oman,1952,0
OMA,698,Oman,1953,0
OMA,698,Oman,1954,0
OMA,698,Oman,1955,0
OMA,698,Oman,1956,0
OMA,698,Oman,1957,0
OMA,698,Oman,1958,0
OMA,698,Oman,1959,0
OMA,698,Oman,1960,0
OMA,698,Oman,1961,0
OMA,698,Oman,1962,0
OMA,698,Oman,1963,0
OMA,698,Oman,1964,0
OMA,698,Oman,1965,0
OMA,698,Oman,1966,0
OMA,698,Oman,1967,0
OMA,698,Oman,1968,0
OMA,698,Oman,1969,0
OMA,698,Oman,1970,0
OMA,698,Oman,1971,1
OMA,698,Oman,1972,1
OMA,698,Oman,1973,1
OMA,698,Oman,1974,1
OMA,698,Oman,1975,1
OMA,698,Oman,1976,0
OMA,698,Oman,1977,0
OMA,698,Oman,1978,0
OMA,698,Oman,1979,0
OMA,698,Oman,1980,0
OMA,698,Oman,1981,0
OMA,698,Oman,1982,0
OMA,698,Oman,1983,0
OMA,698,Oman,1984,0
OMA,698,Oman,1985,0
OMA,698,Oman,1986,0
OMA,698,Oman,1987,0
OMA,698,Oman,1988,0
OMA,698,Oman,1989,0
OMA,698,Oman,1990,0
OMA,698,Oman,1991,0
OMA,698,Oman,1992,0
OMA,698,Oman,1993,0
OMA,698,Oman,1994,0
OMA,698,Oman,1995,0
OMA,698,Oman,1996,0
OMA,698,Oman,1997,0
OMA,698,Oman,1998,0
OMA,698,Oman,1999,0
OMA,698,Oman,2000,0
OMA,698,Oman,2001,0
OMA,698,Oman,2002,0
OMA,698,Oman,2003,0
OMA,698,Oman,2004,0
OMA,698,Oman,2005,0
OMA,698,Oman,2006,0
OMA,698,Oman,2007,0
OMA,698,Oman,2008,0
OMA,698,Oman,2009,0
OMA,698,Oman,2010,0
OMA,698,Oman,2011,0
OMA,698,Oman,2012,0
PAK,770,Pakistan,1972,0
PAK,770,Pakistan,1973,2
PAK,770,Pakistan,1974,2
PAK,770,Pakistan,1975,2
PAK,770,Pakistan,1976,2
PAK,770,Pakistan,1977,2
PAK,770,Pakistan,1978,0
PAK,770,Pakistan,1979,0
PAK,770,Pakistan,1980,0
PAK,770,Pakistan,1981,0
PAK,770,Pakistan,1982,0
PAK,770,Pakistan,1983,1
PAK,770,Pakistan,1984,1
PAK,770,Pakistan,1985,1
PAK,770,Pakistan,1986,1
PAK,770,Pakistan,1987,1
PAK,770,Pakistan,1988,1
PAK,770,Pakistan,1989,1
PAK,770,Pakistan,1990,1
PAK,770,Pakistan,1991,1
PAK,770,Pakistan,1992,1
PAK,770,Pakistan,1993,1
PAK,770,Pakistan,1994,1
PAK,770,Pakistan,1995,1
PAK,770,Pakistan,1996,1
PAK,770,Pakistan,1997,1
PAK,770,Pakistan,1998,1
PAK,770,Pakistan,1999,1
PAK,770,Pakistan,2000,0
PAK,770,Pakistan,2001,1
PAK,770,Pakistan,2002,1
PAK,770,Pakistan,2003,1
PAK,770,Pakistan,2004,5
PAK,770,Pakistan,2005,6
PAK,770,Pakistan,2006,6
PAK,770,Pakistan,2007,6
PAK,770,Pakistan,2008,6
PAK,770,Pakistan,2009,6
PAK,770,Pakistan,2010,6
PAK,770,Pakistan,2011,6
PAK,770,Pakistan,2012,6
PAN,95,Panama,1946,0
PAN,95,Panama,1947,0
PAN,95,Panama,1948,0
PAN,95,Panama,1949,0
PAN,95,Panama,1950,0
PAN,95,Panama,1951,0
PAN,95,Panama,1952,0
PAN,95,Panama,1953,0
PAN,95,Panama,1954,0
PAN,95,Panama,1955,0
PAN,95,Panama,1956,0
PAN,95,Panama,1957,0
PAN,95,Panama,1958,0
PAN,95,Panama,1959,0
PAN,95,Panama,1960,0
PAN,95,Panama,1961,0
PAN,95,Panama,1962,0
PAN,95,Panama,1963,0
PAN,95,Panama,1964,0
PAN,95,Panama,1965,0
PAN,95,Panama,1966,0
PAN,95,Panama,1967,0
PAN,95,Panama,1968,0
PAN,95,Panama,1969,0
PAN,95,Panama,1970,0
PAN,95,Panama,1971,0
PAN,95,Panama,1972,0
PAN,95,Panama,1973,0
PAN,95,Panama,1974,0
PAN,95,Panama,1975,0
PAN,95,Panama,1976,0
PAN,95,Panama,1977,0
PAN,95,Panama,1978,0
PAN,95,Panama,1979,0
PAN,95,Panama,1980,0
PAN,95,Panama,1981,0
PAN,95,Panama,1982,0
PAN,95,Panama,1983,0
PAN,95,Panama,1984,0
PAN,95,Panama,1985,0
PAN,95,Panama,1986,0
PAN,95,Panama,1987,0
PAN,95,Panama,1988,0
PAN,95,Panama,1989,1
PAN,95,Panama,1990,0
PAN,95,Panama,1991,0
PAN,95,Panama,1992,0
PAN,95,Panama,1993,0
PAN,95,Panama,1994,0
PAN,95,Panama,1995,0
PAN,95,Panama,1996,0
PAN,95,Panama,1997,0
PAN,95,Panama,1998,0
PAN,95,Panama,1999,0
PAN,95,Panama,2000,0
PAN,95,Panama,2001,0
PAN,95,Panama,2002,0
PAN,95,Panama,2003,0
PAN,95,Panama,2004,0
PAN,95,Panama,2005,0
PAN,95,Panama,2006,0
PAN,95,Panama,2007,0
PAN,95,Panama,2008,0
PAN,95,Panama,2009,0
PAN,95,Panama,2010,0
PAN,95,Panama,2011,0
PAN,95,Panama,2012,0
PAR,150,Paraguay,1946,0
PAR,150,Paraguay,1947,1
PAR,150,Paraguay,1948,0
PAR,150,Paraguay,1949,0
PAR,150,Paraguay,1950,0
PAR,150,Paraguay,1951,0
PAR,150,Paraguay,1952,0
PAR,150,Paraguay,1953,0
PAR,150,Paraguay,1954,0
PAR,150,Paraguay,1955,0
PAR,150,Paraguay,1956,0
PAR,150,Paraguay,1957,0
PAR,150,Paraguay,1958,0
PAR,150,Paraguay,1959,0
PAR,150,Paraguay,1960,0
PAR,150,Paraguay,1961,0
PAR,150,Paraguay,1962,0
PAR,150,Paraguay,1963,0
PAR,150,Paraguay,1964,0
PAR,150,Paraguay,1965,0
PAR,150,Paraguay,1966,0
PAR,150,Paraguay,1967,0
PAR,150,Paraguay,1968,0
PAR,150,Paraguay,1969,0
PAR,150,Paraguay,1970,0
PAR,150,Paraguay,1971,0
PAR,150,Paraguay,1972,0
PAR,150,Paraguay,1973,0
PAR,150,Paraguay,1974,0
PAR,150,Paraguay,1975,0
PAR,150,Paraguay,1976,0
PAR,150,Paraguay,1977,0
PAR,150,Paraguay,1978,0
PAR,150,Paraguay,1979,0
PAR,150,Paraguay,1980,0
PAR,150,Paraguay,1981,0
PAR,150,Paraguay,1982,0
PAR,150,Paraguay,1983,0
PAR,150,Paraguay,1984,0
PAR,150,Paraguay,1985,0
PAR,150,Paraguay,1986,0
PAR,150,Paraguay,1987,0
PAR,150,Paraguay,1988,0
PAR,150,Paraguay,1989,0
PAR,150,Paraguay,1990,0
PAR,150,Paraguay,1991,0
PAR,150,Paraguay,1992,0
PAR,150,Paraguay,1993,0
PAR,150,Paraguay,1994,0
PAR,150,Paraguay,1995,0
PAR,150,Paraguay,1996,0
PAR,150,Paraguay,1997,0
PAR,150,Paraguay,1998,0
PAR,150,Paraguay,1999,0
PAR,150,Paraguay,2000,0
PAR,150,Paraguay,2001,0
PAR,150,Paraguay,2002,0
PAR,150,Paraguay,2003,0
PAR,150,Paraguay,2004,0
PAR,150,Paraguay,2005,0
PAR,150,Paraguay,2006,0
PAR,150,Paraguay,2007,0
PAR,150,Paraguay,2008,0
PAR,150,Paraguay,2009,0
PAR,150,Paraguay,2010,0
PAR,150,Paraguay,2011,0
PAR,150,Paraguay,2012,0
PER,135,Peru,1946,0
PER,135,Peru,1947,0
PER,135,Peru,1948,0
PER,135,Peru,1949,0
PER,135,Peru,1950,0
PER,135,Peru,1951,0
PER,135,Peru,1952,0
PER,135,Peru,1953,0
PER,135,Peru,1954,0
PER,135,Peru,1955,0
PER,135,Peru,1956,0
PER,135,Peru,1957,0
PER,135,Peru,1958,0
PER,135,Peru,1959,0
PER,135,Peru,1960,0
PER,135,Peru,1961,0
PER,135,Peru,1962,0
PER,135,Peru,1963,0
PER,135,Peru,1964,0
PER,135,Peru,1965,0
PER,135,Peru,1966,0
PER,135,Peru,1967,0
PER,135,Peru,1968,0
PER,135,Peru,1969,0
PER,135,Peru,1970,0
PER,135,Peru,1971,0
PER,135,Peru,1972,0
PER,135,Peru,1973,0
PER,135,Peru,1974,0
PER,135,Peru,1975,0
PER,135,Peru,1976,0
PER,135,Peru,1977,0
PER,135,Peru,1978,0
PER,135,Peru,1979,0
PER,135,Peru,1980,0
PER,135,Peru,1981,0
PER,135,Peru,1982,3
PER,135,Peru,1983,3
PER,135,Peru,1984,3
PER,135,Peru,1985,3
PER,135,Peru,1986,3
PER,135,Peru,1987,3
PER,135,Peru,1988,3
PER,135,Peru,1989,3
PER,135,Peru,1990,3
PER,135,Peru,1991,3
PER,135,Peru,1992,3
PER,135,Peru,1993,3
PER,135,Peru,1994,3
PER,135,Peru,1995,4
PER,135,Peru,1996,3
PER,135,Peru,1997,3
PER,135,Peru,1998,0
PER,135,Peru,1999,0
PER,135,Peru,2000,0
PER,135,Peru,2001,0
PER,135,Peru,2002,0
PER,135,Peru,2003,0
PER,135,Peru,2004,0
PER,135,Peru,2005,0
PER,135,Peru,2006,0
PER,135,Peru,2007,0
PER,135,Peru,2008,0
PER,135,Peru,2009,0
PER,135,Peru,2010,0
PER,135,Peru,2011,0
PER,135,Peru,2012,0
PHI,840,Philippines,1946,0
PHI,840,Philippines,1947,0
PHI,840,Philippines,1948,0
PHI,840,Philippines,1949,0
PHI,840,Philippines,1950,3
PHI,840,Philippines,1951,3
PHI,840,Philippines,1952,3
PHI,840,Philippines,1953,0
PHI,840,Philippines,1954,0
PHI,840,Philippines,1955,0
PHI,840,Philippines,1956,0
PHI,840,Philippines,1957,0
PHI,840,Philippines,1958,0
PHI,840,Philippines,1959,0
PHI,840,Philippines,1960,0
PHI,840,Philippines,1961,0
PHI,840,Philippines,1962,0
PHI,840,Philippines,1963,0
PHI,840,Philippines,1964,0
PHI,840,Philippines,1965,0
PHI,840,Philippines,1966,0
PHI,840,Philippines,1967,0
PHI,840,Philippines,1968,0
PHI,840,Philippines,1969,0
PHI,840,Philippines,1970,0
PHI,840,Philippines,1971,0
PHI,840,Philippines,1972,6
PHI,840,Philippines,1973,6
PHI,840,Philippines,1974,6
PHI,840,Philippines,1975,6
PHI,840,Philippines,1976,6
PHI,840,Philippines,1977,6
PHI,840,Philippines,1978,6
PHI,840,Philippines,1979,6
PHI,840,Philippines,1980,6
PHI,840,Philippines,1981,6
PHI,840,Philippines,1982,6
PHI,840,Philippines,1983,6
PHI,840,Philippines,1984,6
PHI,840,Philippines,1985,6
PHI,840,Philippines,1986,6
PHI,840,Philippines,1987,6
PHI,840,Philippines,1988,6
PHI,840,Philippines,1989,6
PHI,840,Philippines,1990,6
PHI,840,Philippines,1991,6
PHI,840,Philippines,1992,6
PHI,840,Philippines,1993,6
PHI,840,Philippines,1994,6
PHI,840,Philippines,1995,6
PHI,840,Philippines,1996,6
PHI,840,Philippines,1997,6
PHI,840,Philippines,1998,6
PHI,840,Philippines,1999,6
PHI,840,Philippines,2000,6
PHI,840,Philippines,2001,3
PHI,840,Philippines,2002,3
PHI,840,Philippines,2003,3
PHI,840,Philippines,2004,3
PHI,840,Philippines,2005,3
PHI,840,Philippines,2006,3
PHI,840,Philippines,2007,3
PHI,840,Philippines,2008,3
PHI,840,Philippines,2009,3
PHI,840,Philippines,2010,3
PHI,840,Philippines,2011,3
PHI,840,Philippines,2012,3
PKS,769,Pakistan,1946,
PKS,769,Pakistan,1947,8
PKS,769,Pakistan,1948,8
PKS,769,Pakistan,1949,2
PKS,769,Pakistan,1950,0
PKS,769,Pakistan,1951,0
PKS,769,Pakistan,1952,0
PKS,769,Pakistan,1953,0
PKS,769,Pakistan,1954,0
PKS,769,Pakistan,1955,0
PKS,769,Pakistan,1956,0
PKS,769,Pakistan,1957,0
PKS,769,Pakistan,1958,0
PKS,769,Pakistan,1959,0
PKS,769,Pakistan,1960,0
PKS,769,Pakistan,1961,1
PKS,769,Pakistan,1962,1
PKS,769,Pakistan,1963,0
PKS,769,Pakistan,1964,0
PKS,769,Pakistan,1965,3
PKS,769,Pakistan,1966,0
PKS,769,Pakistan,1967,0
PKS,769,Pakistan,1968,0
PKS,769,Pakistan,1969,0
PKS,769,Pakistan,1970,0
PKS,769,Pakistan,1971,9
PNG,910,Papua New Guinea,1975,0
PNG,910,Papua New Guinea,1976,0
PNG,910,Papua New Guinea,1977,0
PNG,910,Papua New Guinea,1978,0
PNG,910,Papua New Guinea,1979,0
PNG,910,Papua New Guinea,1980,0
PNG,910,Papua New Guinea,1981,0
PNG,910,Papua New Guinea,1982,0
PNG,910,Papua New Guinea,1983,0
PNG,910,Papua New Guinea,1984,0
PNG,910,Papua New Guinea,1985,0
PNG,910,Papua New Guinea,1986,0
PNG,910,Papua New Guinea,1987,0
PNG,910,Papua New Guinea,1988,1
PNG,910,Papua New Guinea,1989,1
PNG,910,Papua New Guinea,1990,1
PNG,910,Papua New Guinea,1991,1
PNG,910,Papua New Guinea,1992,1
PNG,910,Papua New Guinea,1993,1
PNG,910,Papua New Guinea,1994,1
PNG,910,Papua New Guinea,1995,1
PNG,910,Papua New Guinea,1996,1
PNG,910,Papua New Guinea,1997,1
PNG,910,Papua New Guinea,1998,0
PNG,910,Papua New Guinea,1999,0
PNG,910,Papua New Guinea,2000,0
PNG,910,Papua New Guinea,2001,0
PNG,910,Papua New Guinea,2002,0
PNG,910,Papua New Guinea,2003,0
PNG,910,Papua New Guinea,2004,0
PNG,910,Papua New Guinea,2005,0
PNG,910,Papua New Guinea,2006,0
PNG,910,Papua New Guinea,2007,0
PNG,910,Papua New Guinea,2008,0
PNG,910,Papua New Guinea,2009,0
PNG,910,Papua New Guinea,2010,0
PNG,910,Papua New Guinea,2011,0
PNG,910,Papua New Guinea,2012,0
POL,290,Poland,1946,0
POL,290,Poland,1947,0
POL,290,Poland,1948,0
POL,290,Poland,1949,0
POL,290,Poland,1950,0
POL,290,Poland,1951,0
POL,290,Poland,1952,0
POL,290,Poland,1953,0
POL,290,Poland,1954,0
POL,290,Poland,1955,0
POL,290,Poland,1956,0
POL,290,Poland,1957,0
POL,290,Poland,1958,0
POL,290,Poland,1959,0
POL,290,Poland,1960,0
POL,290,Poland,1961,0
POL,290,Poland,1962,0
POL,290,Poland,1963,0
POL,290,Poland,1964,0
POL,290,Poland,1965,0
POL,290,Poland,1966,0
POL,290,Poland,1967,0
POL,290,Poland,1968,0
POL,290,Poland,1969,0
POL,290,Poland,1970,0
POL,290,Poland,1971,0
POL,290,Poland,1972,0
POL,290,Poland,1973,0
POL,290,Poland,1974,0
POL,290,Poland,1975,0
POL,290,Poland,1976,0
POL,290,Poland,1977,0
POL,290,Poland,1978,0
POL,290,Poland,1979,0
POL,290,Poland,1980,0
POL,290,Poland,1981,0
POL,290,Poland,1982,0
POL,290,Poland,1983,0
POL,290,Poland,1984,0
POL,290,Poland,1985,0
POL,290,Poland,1986,0
POL,290,Poland,1987,0
POL,290,Poland,1988,0
POL,290,Poland,1989,0
POL,290,Poland,1990,0
POL,290,Poland,1991,0
POL,290,Poland,1992,0
POL,290,Poland,1993,0
POL,290,Poland,1994,0
POL,290,Poland,1995,0
POL,290,Poland,1996,0
POL,290,Poland,1997,0
POL,290,Poland,1998,0
POL,290,Poland,1999,0
POL,290,Poland,2000,0
POL,290,Poland,2001,0
POL,290,Poland,2002,0
POL,290,Poland,2003,0
POL,290,Poland,2004,0
POL,290,Poland,2005,0
POL,290,Poland,2006,0
POL,290,Poland,2007,0
POL,290,Poland,2008,0
POL,290,Poland,2009,0
POL,290,Poland,2010,0
POL,290,Poland,2011,0
POL,290,Poland,2012,0
POR,235,Portugal,1946,0
POR,235,Portugal,1947,0
POR,235,Portugal,1948,0
POR,235,Portugal,1949,0
POR,235,Portugal,1950,0
POR,235,Portugal,1951,0
POR,235,Portugal,1952,0
POR,235,Portugal,1953,0
POR,235,Portugal,1954,0
POR,235,Portugal,1955,0
POR,235,Portugal,1956,0
POR,235,Portugal,1957,0
